date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category,rainfall_DEN01,rainfall_LAN01,rainfall_THA01,rainfall_UDU01,rainfall_MAK01,rainfall_BAD01,rising_flag,station_code
2014-10-21,BAD01,1.6,3.43,3.64,3.21,214.83,235.09,194.97,Alert,22.7,0.0,19.1,0.0,3.1,1.6,0,0
2014-10-22,BAD01,47.2,3.09,3.2,2.88,183.9,194.07,166.11,Normal,0.0,0.0,9.3,0.0,31.6,47.2,0,0
2014-10-23,BAD01,0.0,2.82,2.93,2.7,161.03,170.37,151.11,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-10-24,BAD01,0.0,2.4,2.68,2.13,127.49,149.47,107.19,Normal,17.4,0.0,0.0,0.0,0.0,0.0,0,0
2014-10-25,BAD01,0.0,2.01,2.11,1.96,98.9,105.75,95.2,Normal,23.5,0.0,22.0,0.0,0.0,0.0,0,0
2014-10-26,BAD01,3.6,2.28,2.38,2.13,118.12,125.76,107.19,Normal,26.3,0.0,47.8,0.0,2.4,3.6,0,0
2014-10-27,BAD01,0.0,2.35,2.48,2.27,123.34,133.5,117.46,Normal,5.0,0.0,76.4,0.0,0.0,0.0,0,0
2014-10-28,BAD01,0.3,2.53,2.6,2.42,137.26,143,128.83,Normal,16.8,0.0,26.1,0.0,0.7,0.3,0,0
2014-10-29,BAD01,9.1,2.45,2.6,2.25,131.64,143,115.97,Normal,106.4,0.0,39.6,0.0,0.0,9.1,0,0
2014-10-30,BAD01,3.8,2.82,3.09,2.29,161.91,184.28,118.95,Normal,0.0,0.0,10.9,0.0,0.0,3.8,0,0
2014-10-31,BAD01,0.0,2.84,3.05,2.54,162.77,180.76,138.22,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-01,BAD01,15.9,2.15,2.5,1.88,108.67,135.06,89.75,Normal,2.0,0.0,14.1,0.0,7.1,15.9,0,0
2014-11-02,BAD01,11.0,1.87,2.12,1.74,89.45,106.47,80.49,Normal,9.0,0.0,10.6,0.0,6.1,11.0,0,0
2014-11-03,BAD01,7.0,2.03,2.17,1.86,100.05,110.09,88.4,Normal,29.1,0.0,39.7,0.0,0.0,7.0,0,0
2014-11-04,BAD01,30.0,2.22,2.4,1.91,113.55,127.29,91.78,Normal,8.4,0.0,11.8,0.0,18.7,30.0,0,0
2014-11-05,BAD01,3.6,2.45,2.58,2.3,131.55,141.4,119.7,Normal,2.2,0.0,4.2,0.0,0.0,3.6,0,0
2014-11-06,BAD01,0.0,2.07,2.28,1.8,102.8,118.2,84.41,Normal,0.0,0.0,0.0,0.0,2.3,0.0,0,0
2014-11-07,BAD01,0.0,1.61,1.78,1.5,72.35,83.1,65.52,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-08,BAD01,0.0,1.35,1.52,1.26,56.9,66.72,51.72,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-09,BAD01,0.0,1.24,1.35,1.13,50.48,56.75,44.76,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-10,BAD01,0.0,1.08,1.2,1.0,42.27,48.46,38.19,Normal,17.1,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-11,BAD01,0.0,1.06,1.4,0.94,41.27,59.62,35.29,Normal,29.4,0.0,6.9,0.0,0.0,0.0,0,0
2014-11-12,BAD01,0.0,1.54,1.64,1.43,67.73,74.11,61.37,Normal,19.9,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-13,BAD01,0.0,1.38,1.42,1.34,58.61,60.78,56.18,Normal,4.2,0.0,8.0,0.0,1.8,0.0,0,0
2014-11-14,BAD01,7.9,1.24,1.37,1.15,50.6,57.89,45.81,Normal,0.0,0.0,0.0,0.0,0.0,7.9,0,0
2014-11-15,BAD01,0.0,1.17,1.38,1.02,46.74,58.47,39.18,Normal,5.6,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-16,BAD01,87.9,1.33,1.95,1.09,56.02,94.52,42.7,Normal,3.4,0.0,60.1,0.0,54.7,87.9,0,0
2014-11-17,BAD01,28.8,2.29,2.49,2.04,118.99,134.28,100.78,Normal,14.0,0.0,21.4,0.0,20.4,28.8,0,0
2014-11-18,BAD01,22.4,2.18,2.37,1.96,110.72,125,95.2,Normal,0.0,0.0,5.2,0.0,22.3,22.4,0,0
2014-11-19,BAD01,0.0,1.78,1.96,1.53,82.97,95.2,67.33,Normal,0.0,0.0,0.5,0.0,0.0,0.0,0,0
2014-11-20,BAD01,24.6,1.34,1.51,1.25,56.42,66.12,51.17,Normal,0.3,0.0,13.8,0.0,24.6,24.6,0,0
2014-11-21,BAD01,2.3,1.48,1.88,1.39,64.54,89.75,59.04,Normal,3.6,0.0,44.7,0.0,2.8,2.3,0,0
2014-11-22,BAD01,25.3,2.41,2.49,1.98,128.16,134.28,96.59,Normal,32.5,0.0,22.5,0.0,23.1,25.3,0,0
2014-11-23,BAD01,0.0,2.45,2.61,2.12,131.01,143.8,106.47,Normal,53.2,0.0,0.0,0.0,0.0,0.0,0,0
2014-11-24,BAD01,15.6,1.86,2.08,1.7,88.42,103.61,77.92,Normal,9.5,0.0,38.3,0.0,17.3,15.6,0,0
2014-11-25,BAD01,1.4,1.96,2.09,1.72,95.19,104.32,79.2,Normal,1.4,0.0,1.0,0.0,2.2,1.4,0,0
2014-11-26,BAD01,0.6,1.4,1.67,1.27,59.75,76.01,52.27,Normal,3.4,0.0,2.3,0.0,1.2,0.6,0,0
2014-11-27,BAD01,72.2,1.26,1.72,1.12,52.05,79.2,44.25,Normal,16.2,0.0,20.6,0.0,47.7,72.2,0,0
2014-11-28,BAD01,0.8,2.33,2.5,1.81,122.43,135.06,85.07,Normal,3.9,0.0,19.4,0.0,0.8,0.8,0,0
2014-11-29,BAD01,6.4,2.27,2.46,1.99,117.46,131.94,97.28,Normal,9.0,0.0,14.0,0.0,4.8,6.4,0,0
2014-11-30,BAD01,0.0,1.67,1.97,1.4,76.09,95.9,59.62,Normal,19.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-12-01,BAD01,10.6,1.26,1.38,1.18,51.53,58.47,47.4,Normal,25.2,0.0,89.6,0.0,18.2,10.6,0,0
2014-12-02,BAD01,0.0,1.71,1.9,1.36,79.16,91.1,57.32,Normal,4.5,0.0,2.6,0.0,0.0,0.0,0,0
2014-12-03,BAD01,2.8,1.66,1.84,1.44,75.5,87.07,61.95,Normal,4.2,0.0,0.5,0.0,0.0,2.8,0,0
2014-12-04,BAD01,0.0,1.29,1.41,1.21,53.29,60.2,49,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-12-05,BAD01,0.0,1.21,1.68,1.0,49.45,76.64,38.19,Normal,46.5,0.0,7.1,0.0,1.6,0.0,0,0
2014-12-06,BAD01,0.8,2.16,2.35,1.74,110,123.48,80.49,Normal,21.3,0.0,13.2,0.0,0.0,0.8,0,0
2014-12-07,BAD01,0.0,2.06,2.24,1.81,102.63,115.23,85.07,Normal,63.6,0.0,8.7,0.0,1.1,0.0,0,0
2014-12-08,BAD01,0.0,1.97,2.36,1.65,96.61,124.24,74.74,Normal,30.5,0.0,36.4,0.0,0.0,0.0,0,0
2014-12-09,BAD01,29.5,2.46,2.56,2.38,132.18,139.81,125.76,Normal,12.6,0.0,17.5,0.0,21.3,29.5,0,0
2014-12-10,BAD01,64.6,2.59,2.74,2.49,142.05,154.4,134.28,Normal,20.6,0.0,21.2,0.0,50.3,64.6,0,0
2014-12-11,BAD01,18.8,2.41,2.52,2.3,128.07,136.64,119.7,Normal,19.9,0.0,40.3,0.0,23.8,18.8,0,0
2014-12-12,BAD01,26.8,2.87,2.99,2.58,165.69,175.54,141.4,Normal,1.4,0.0,17.2,0.0,11.6,26.8,0,0
2014-12-13,BAD01,19.3,2.92,3.04,2.67,169.47,179.89,148.66,Normal,9.0,0.0,1.8,0.0,19.2,19.3,0,0
2014-12-14,BAD01,0.0,2.4,2.64,2.27,127.71,146.22,117.46,Normal,10.1,0.0,17.6,0.0,1.1,0.0,0,0
2014-12-15,BAD01,0.0,2.25,2.39,2.09,115.97,126.53,104.32,Normal,4.5,0.0,59.7,0.0,0.0,0.0,0,0
2014-12-16,BAD01,0.0,2.26,2.34,2.08,116.82,122.72,103.61,Normal,7.0,0.0,5.0,0.0,0.0,0.0,0,0
2014-12-17,BAD01,2.0,1.73,2.04,1.42,80.34,100.78,60.78,Normal,8.7,0.0,0.0,0.0,1.9,2.0,0,0
2014-12-18,BAD01,4.2,1.35,1.5,1.17,56.98,65.52,46.86,Normal,39.8,0.0,12.4,0.0,3.4,4.2,0,0
2014-12-19,BAD01,26.8,1.36,1.77,1.21,57.22,82.44,49,Normal,19.3,0.0,87.2,0.0,22.8,26.8,0,0
2014-12-20,BAD01,0.0,2.04,2.2,1.87,100.91,112.28,89.08,Normal,16.2,0.0,0.6,0.0,0.0,0.0,0,0
2014-12-21,BAD01,1.2,1.64,1.87,1.48,74.42,89.08,64.32,Normal,14.3,0.0,6.2,0.0,0.0,1.2,0,0
2014-12-22,BAD01,1.8,1.7,2.06,1.42,78.29,102.19,60.78,Normal,48.6,0.0,6.1,0.0,3.8,1.8,0,0
2014-12-23,BAD01,3.4,2.15,2.27,1.96,109.05,117.46,95.2,Normal,13.2,0.0,4.7,0.0,31.1,3.4,0,0
2014-12-24,BAD01,15.9,1.7,1.94,1.54,78.02,93.83,67.93,Normal,10.1,0.0,21.1,0.0,12.7,15.9,0,0
2014-12-25,BAD01,111.9,1.76,2.3,1.6,82.28,119.7,71.62,Normal,60.2,0.0,57.9,0.0,79.3,111.9,0,0
2014-12-26,BAD01,0.0,3.04,3.33,2.4,180.34,205.88,127.29,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-12-27,BAD01,0.0,3.06,3.33,2.7,182.06,205.88,151.11,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2014-12-28,BAD01,0.0,2.41,2.67,2.15,128.47,148.66,108.64,Normal,0.0,0.0,0.0,0.0,0.8,0.0,0,0
2014-12-29,BAD01,0.0,1.82,2.11,1.58,85.83,105.75,70.38,Normal,0.0,0.0,1.0,0.0,0.0,0.0,0,0
2014-12-30,BAD01,0.6,1.44,1.57,1.33,61.97,69.77,55.62,Normal,0.0,0.0,1.0,0.0,0.0,0.6,0,0
2014-12-31,BAD01,0.0,1.24,1.32,1.15,50.68,55.06,45.81,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-01,BAD01,0.0,1.06,1.15,0.98,41.19,45.81,37.21,Normal,25.2,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-02,BAD01,0.0,1.04,1.11,1.0,40.34,43.73,38.19,Normal,4.5,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-03,BAD01,0.0,0.99,1.05,0.92,37.51,40.67,34.34,Normal,4.2,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-04,BAD01,0.0,0.93,1.02,0.88,34.64,39.18,32.47,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-05,BAD01,4.2,0.9,0.95,0.88,33.58,35.77,32.47,Normal,46.5,0.0,9.9,0.0,0.0,4.2,0,0
2015-01-06,BAD01,26.6,1.01,1.16,0.96,38.5,46.34,36.25,Normal,21.3,0.0,41.9,0.0,13.9,26.6,0,0
2015-01-07,BAD01,0.0,1.46,1.54,1.22,63.23,67.93,49.54,Normal,63.6,0.0,1.9,0.0,0.0,0.0,0,0
2015-01-08,BAD01,0.0,1.24,1.34,1.17,50.58,56.18,46.86,Normal,0.0,0.0,23.3,0.0,0.0,0.0,0,0
2015-01-09,BAD01,0.0,1.14,1.17,1.1,45.08,46.86,43.21,Normal,0.0,0.0,28.7,0.0,0.0,0.0,0,0
2015-01-10,BAD01,0.0,1.02,1.14,0.94,39.43,45.29,35.29,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-11,BAD01,0.0,0.91,0.98,0.86,33.88,37.21,31.55,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-12,BAD01,0.0,0.88,0.92,0.84,32.35,34.34,30.65,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-13,BAD01,0.0,0.83,0.88,0.78,30.21,32.47,27.98,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-14,BAD01,0.0,0.73,0.77,0.7,25.85,27.54,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-15,BAD01,0.0,0.66,0.7,0.62,22.98,24.56,21.32,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-16,BAD01,0.0,0.7,0.76,0.65,24.37,27.11,22.52,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-17,BAD01,0.0,0.77,0.81,0.72,27.36,29.3,25.4,Normal,0.0,0.0,4.2,0.0,0.0,0.0,0,0
2015-01-18,BAD01,0.0,0.85,0.88,0.81,31.14,32.47,29.3,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-19,BAD01,0.0,0.84,0.9,0.77,30.61,33.4,27.54,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-20,BAD01,0.0,0.89,1.01,0.79,33.17,38.68,28.42,Normal,0.0,0.0,23.3,0.0,0.0,0.0,0,0
2015-01-21,BAD01,0.0,0.98,1.07,0.89,37.09,41.68,32.94,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-22,BAD01,0.0,0.88,1.0,0.76,32.59,38.19,27.11,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-23,BAD01,0.0,0.89,1.02,0.74,32.9,39.18,26.25,Normal,0.0,0.0,49.1,0.0,0.0,0.0,0,0
2015-01-24,BAD01,0.9,1.03,1.15,1.0,39.89,45.81,38.19,Normal,0.0,0.0,3.1,0.0,0.0,0.9,0,0
2015-01-25,BAD01,3.9,1.41,1.57,1.17,60.59,69.77,46.86,Normal,0.0,0.0,28.3,0.0,2.1,3.9,0,0
2015-01-26,BAD01,0.0,1.01,1.37,0.84,38.7,57.89,30.65,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-27,BAD01,0.0,0.8,0.88,0.7,29.09,32.47,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-28,BAD01,0.0,0.77,0.86,0.68,27.66,31.55,23.74,Normal,0.0,0.0,5.0,0.0,0.0,0.0,0,0
2015-01-29,BAD01,27.6,0.84,1.08,0.78,30.66,42.19,27.98,Normal,0.0,0.0,39.1,0.0,33.2,27.6,0,0
2015-01-30,BAD01,0.0,1.32,1.45,1.11,55.09,62.54,43.73,Normal,42.8,0.0,0.0,0.0,0.0,0.0,0,0
2015-01-31,BAD01,0.0,0.91,1.14,0.78,34.03,45.29,27.98,Normal,0.0,0.0,30.9,0.0,0.0,0.0,0,0
2015-02-01,BAD01,0.0,1.63,1.86,1.04,73.94,88.4,40.17,Normal,0.0,0.0,16.0,0.0,0.0,0.0,0,0
2015-02-02,BAD01,0.0,1.77,2.01,1.3,82.77,98.68,53.93,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-03,BAD01,12.0,1,1.26,0.88,38.45,51.72,32.47,Normal,0.0,0.0,24.9,0.0,0.0,12.0,0,0
2015-02-04,BAD01,0.0,0.98,1.12,0.86,37.25,44.25,31.55,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-05,BAD01,25.2,0.83,0.98,0.7,30.5,37.21,24.56,Normal,0.0,0.0,2.5,0.0,25.1,25.2,0,0
2015-02-06,BAD01,0.0,0.88,1.04,0.76,32.39,40.17,27.11,Normal,5.0,0.0,1.8,0.0,0.0,0.0,0,0
2015-02-07,BAD01,0.0,0.93,1.05,0.86,35.03,40.67,31.55,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-08,BAD01,0.0,0.96,1.11,0.87,36.25,43.73,32.01,Normal,0.0,0.0,0.6,0.0,0.0,0.0,0,0
2015-02-09,BAD01,19.2,1,1.14,0.84,38.06,45.29,30.65,Normal,1.4,0.0,16.6,0.0,28.8,19.2,0,0
2015-02-10,BAD01,45.9,1.08,1.42,0.99,42.57,60.78,37.7,Normal,0.0,0.0,30.4,0.0,26.8,45.9,0,0
2015-02-11,BAD01,40.1,1.46,1.6,1.29,63.14,71.62,53.38,Normal,26.9,0.0,53.7,0.0,45.8,40.1,0,0
2015-02-12,BAD01,0.0,1.71,1.91,1.41,78.7,91.78,60.2,Normal,73.1,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-13,BAD01,0.0,1.25,1.46,1.11,51.33,63.13,43.73,Normal,0.0,0.0,2.7,0.0,0.0,0.0,0,0
2015-02-14,BAD01,5.9,0.98,1.34,0.88,37.63,56.18,32.47,Normal,0.0,0.0,45.4,0.0,0.0,5.9,0,0
2015-02-15,BAD01,0.0,1.45,1.64,1.14,62.82,74.11,45.29,Normal,29.7,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-16,BAD01,0.0,0.82,1.11,0.66,29.94,43.73,22.92,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-17,BAD01,0.0,0.78,0.88,0.67,27.83,32.47,23.33,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-18,BAD01,0.0,0.83,1.01,0.7,30.43,38.68,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-19,BAD01,0.0,0.82,0.91,0.74,29.75,33.87,26.25,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-20,BAD01,0.0,0.83,1.01,0.7,30.25,38.68,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-21,BAD01,0.0,1.01,1.06,0.9,38.58,41.18,33.4,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-22,BAD01,0.0,1.02,1.14,0.82,39.24,45.29,29.75,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-23,BAD01,0.6,0.77,1.02,0.63,27.57,39.18,21.71,Normal,0.0,0.0,31.3,0.0,0.0,0.6,0,0
2015-02-24,BAD01,0.0,1.14,1.31,0.93,45.36,54.49,34.81,Normal,0.0,0.0,8.6,0.0,0.0,0.0,0,0
2015-02-25,BAD01,0.0,0.89,0.92,0.83,33,34.34,30.19,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-02-26,BAD01,0.0,0.69,0.82,0.6,24.4,29.75,20.53,Normal,0.0,0.0,24.2,0.0,0.0,0.0,0,0
2015-02-27,BAD01,25.6,0.83,0.92,0.69,30.4,34.34,24.15,Normal,44.0,0.0,10.4,0.0,16.6,25.6,0,0
2015-02-28,BAD01,0.0,0.85,1.21,0.74,31.33,49,26.25,Normal,5.3,0.0,21.9,0.0,0.0,0.0,0,0
2015-03-01,BAD01,0.0,1.2,1.4,0.91,48.97,59.62,33.87,Normal,0.0,0.0,0.6,0.0,0.0,0.0,0,0
2015-03-02,BAD01,5.0,0.82,1.07,0.7,30.05,41.68,24.56,Normal,9.2,0.0,3.3,0.0,0.0,5.0,0,0
2015-03-03,BAD01,7.6,1.24,1.54,1.1,50.57,67.93,43.21,Normal,23.8,0.0,68.6,0.0,1.1,7.6,0,0
2015-03-04,BAD01,1.4,1.77,2.08,1.46,82.6,103.61,63.13,Normal,0.0,0.0,0.0,0.0,0.0,1.4,0,0
2015-03-05,BAD01,4.4,1.35,1.43,1.19,57.07,61.37,47.93,Normal,0.0,0.0,0.0,0.0,0.0,4.4,0,0
2015-03-06,BAD01,0.0,0.97,1.16,0.74,36.69,46.34,26.25,Normal,0.0,0.0,7.7,0.0,0.0,0.0,0,0
2015-03-07,BAD01,54.0,0.8,0.92,0.72,29.08,34.34,25.4,Normal,0.0,0.0,11.5,0.0,0.0,54.0,0,0
2015-03-08,BAD01,0.0,0.81,0.92,0.72,29.27,34.34,25.4,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-09,BAD01,11.5,0.85,1.04,0.68,31.38,40.17,23.74,Normal,34.2,0.0,0.0,0.0,0.0,11.5,0,0
2015-03-10,BAD01,0.8,0.79,0.97,0.7,28.35,36.73,24.56,Normal,0.0,0.0,0.0,0.0,0.0,0.8,0,0
2015-03-11,BAD01,0.0,0.72,0.8,0.64,25.48,28.86,22.11,Normal,0.0,0.0,26.6,0.0,0.0,0.0,0,0
2015-03-12,BAD01,8.4,1.02,1.86,0.7,41.42,88.4,24.56,Normal,0.0,0.0,31.5,0.0,0.0,8.4,0,0
2015-03-13,BAD01,26.4,1.02,1.12,0.9,39.02,44.25,33.4,Normal,0.0,0.0,0.0,0.0,0.0,26.4,0,0
2015-03-14,BAD01,9.6,0.83,0.9,0.76,30.07,33.4,27.11,Normal,18.8,0.0,6.3,0.0,0.0,9.6,0,0
2015-03-15,BAD01,0.0,0.82,0.87,0.81,29.96,32.01,29.3,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-16,BAD01,0.0,0.78,1.0,0.7,28.08,38.19,24.56,Normal,0.0,0.0,60.2,0.0,0.0,0.0,0,0
2015-03-17,BAD01,0.0,1.34,1.5,1.08,56.49,65.52,42.19,Normal,7.0,0.0,6.5,0.0,0.0,0.0,0,0
2015-03-18,BAD01,0.0,0.91,1.14,0.81,34.07,45.29,29.3,Normal,0.0,0.0,3.5,0.0,0.0,0.0,0,0
2015-03-19,BAD01,0.0,0.81,0.94,0.66,29.32,35.29,22.92,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-20,BAD01,0.0,0.81,1.03,0.62,29.42,39.67,21.32,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-21,BAD01,0.0,0.95,1.09,0.72,35.9,42.7,25.4,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-22,BAD01,0.0,0.74,0.95,0.61,26.13,35.77,20.92,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-23,BAD01,0.0,0.88,1.0,0.79,32.6,38.19,28.42,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-24,BAD01,0.0,0.73,0.86,0.57,25.87,31.55,19.38,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-25,BAD01,0.0,0.99,1.06,0.88,37.93,41.18,32.47,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-03-26,BAD01,0.0,0.99,1.06,0.88,37.93,41.18,32.47,Normal,0.0,0.0,7.5,0.0,0.0,0.0,0,0
2015-03-27,BAD01,13.7,0.95,1.16,0.73,35.89,46.34,25.82,Normal,0.0,0.0,7.2,0.0,0.0,13.7,0,0
2015-03-28,BAD01,46.6,0.7,0.82,0.65,24.47,29.75,22.52,Normal,68.9,0.0,40.5,0.0,0.0,46.6,0,0
2015-03-29,BAD01,0.0,1.23,1.48,0.83,50.93,64.32,30.19,Normal,32.2,0.0,25.0,0.0,0.0,0.0,0,0
2015-03-30,BAD01,13.9,1.29,1.48,1.13,53.54,64.32,44.76,Normal,5.3,0.0,0.5,0.0,0.0,13.9,0,0
2015-03-31,BAD01,13.7,1.37,1.4,1.33,57.92,59.62,55.62,Normal,24.1,0.0,26.7,0.0,0.0,13.7,0,0
2015-04-01,BAD01,1.7,1.6,1.76,1.42,71.46,81.79,60.78,Normal,30.2,0.0,20.3,0.0,1.1,1.7,0,0
2015-04-02,BAD01,0.0,1.51,1.7,1.38,66.45,77.92,58.47,Normal,31.1,0.0,69.5,0.0,0.0,0.0,0,0
2015-04-03,BAD01,0.0,2.23,2.44,1.82,114.63,130.38,85.74,Normal,14.3,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-04,BAD01,0.0,1.34,1.86,1.02,56.91,88.4,39.18,Normal,0.0,0.0,9.4,0.0,0.0,0.0,0,0
2015-04-05,BAD01,0.0,1.08,1.11,0.98,41.99,43.73,37.21,Normal,0.0,0.0,34.3,0.0,0.0,0.0,0,0
2015-04-06,BAD01,14.0,1.07,1.3,0.99,41.81,53.93,37.7,Normal,30.0,0.0,45.8,0.0,23.1,14.0,0,0
2015-04-07,BAD01,31.1,1.41,1.51,1.3,60.32,66.12,53.93,Normal,32.8,0.0,103.8,0.0,24.4,31.1,0,0
2015-04-08,BAD01,0.0,2.3,2.43,1.62,120.41,129.61,72.86,Normal,4.5,0.0,0.0,0.0,1.3,0.0,0,0
2015-04-09,BAD01,0.6,1.97,2.31,1.59,96.39,120.45,71,Normal,0.0,0.0,8.6,0.0,0.0,0.6,0,0
2015-04-10,BAD01,0.0,1.47,1.57,1.34,63.93,69.77,56.18,Normal,45.6,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-11,BAD01,0.0,1.35,1.42,1.29,56.99,60.78,53.38,Normal,31.6,0.0,53.6,0.0,0.0,0.0,0,0
2015-04-12,BAD01,0.0,1.67,1.83,1.44,76.05,86.4,61.95,Normal,17.1,0.0,73.1,0.0,0.0,0.0,0,0
2015-04-13,BAD01,0.0,2.18,2.39,1.92,110.95,126.53,92.46,Normal,30.2,0.0,3.6,0.0,0.0,0.0,0,0
2015-04-14,BAD01,0.0,1.7,1.91,1.4,77.8,91.78,59.62,Normal,17.6,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-15,BAD01,1.1,1.16,1.37,0.99,46.35,57.89,37.7,Normal,33.9,0.0,2.1,0.0,0.0,1.1,0,0
2015-04-16,BAD01,0.9,1.42,1.66,1.02,61,75.37,39.18,Normal,0.0,0.0,0.0,0.0,0.0,0.9,0,0
2015-04-17,BAD01,4.7,1.19,1.42,1.05,48.01,60.78,40.67,Normal,19.6,0.0,0.0,0.0,6.4,4.7,0,0
2015-04-18,BAD01,0.0,1.02,1.08,0.96,39.06,42.19,36.25,Normal,34.7,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-19,BAD01,0.3,1.08,1.23,0.97,42.51,50.08,36.73,Normal,103.3,0.0,3.6,0.0,0.0,0.3,0,0
2015-04-20,BAD01,12.4,1.55,2.42,1.2,69.47,128.83,48.46,Normal,126.0,0.0,48.4,0.0,14.4,12.4,0,0
2015-04-21,BAD01,14.6,2.87,2.99,2.51,165.51,175.54,135.85,Normal,0.0,0.0,17.8,0.0,18.1,14.6,0,0
2015-04-22,BAD01,0.0,2.55,2.85,2.15,139.49,163.57,108.64,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-23,BAD01,0.0,1.73,2.11,1.4,80.06,105.75,59.62,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-04-24,BAD01,51.3,1.2,1.37,1.08,48.27,57.89,42.19,Normal,23.0,0.0,16.8,0.0,38.1,51.3,0,0
2015-04-25,BAD01,11.2,1.54,1.69,1.32,67.89,77.28,55.06,Normal,0.0,0.0,0.0,0.0,10.0,11.2,0,0
2015-04-26,BAD01,0.0,1.15,1.36,1.05,46.09,57.32,40.67,Normal,0.0,0.0,15.6,0.0,0.0,0.0,0,0
2015-04-27,BAD01,0.0,1.31,1.41,1.14,54.34,60.2,45.29,Normal,0.0,0.0,0.5,0.0,0.0,0.0,0,0
2015-04-28,BAD01,0.0,1.08,1.18,1.0,42.19,47.4,38.19,Normal,7.3,0.0,0.8,0.0,2.8,0.0,0,0
2015-04-29,BAD01,24.2,1,1.27,0.9,38.53,52.27,33.4,Normal,0.0,0.0,44.8,0.0,24.0,24.2,0,0
2015-04-30,BAD01,18.3,1.42,1.57,1.3,60.57,69.77,53.93,Normal,0.0,0.0,3.6,0.0,0.0,18.3,0,0
2015-05-01,BAD01,48.2,1.51,1.86,1.39,66.37,88.4,59.04,Normal,13.2,0.0,41.7,0.0,38.2,48.2,0,0
